age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
53,Private,129525,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50
23,Private,166527,s-c,10,Never-married,Exec-managerial,Own-child,Other,Female,0,0,40,United-States,<=50
42,?,109912,Ass-ac,12,Never-married,?,Other-relative,White,Female,0,0,40,United-States,<=50
30,Private,210906,H.S,9,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,<=50
38,Private,405284,Bsc,13,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50
28,Private,138269,H.S,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50
19,Private,25429,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50
45,Private,231672,H.S,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50
26,Private,258550,Bsc,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50
33,Private,268147,9th,5,Never-married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50
29,Private,54411,H.S,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,?,<=50
54,Private,37289,Msc,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,United-States,>50
23,Private,157951,s-c,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50
43,Self-emp-inc,225165,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50
37,Private,238049,9th,5,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,30,El-Salvador,<=50
31,Private,197252,07-Aug,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50
56,Self-emp-inc,216636,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1651,40,United-States,<=50
25,Private,183575,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50
17,Private,19752,11th,7,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,<=50
37,Private,103925,H.S,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,68,United-States,<=50
60,Private,31577,Ass-vc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50
59,Federal-gov,61298,Bsc,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50
59,Federal-gov,190541,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50
46,Self-emp-not-inc,366089,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50
28,?,389857,H.S,9,Married-civ-spouse,?,Other-relative,White,Male,0,0,16,United-States,<=50
33,?,192644,H.S,9,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50
24,Private,216129,H.S,9,Never-married,Craft-repair,Own-child,White,Male,0,1408,50,United-States,<=50
29,Private,51944,H.S,9,Married-civ-spouse,Other-service,Wife,White,Female,4386,0,40,United-States,>50
33,Self-emp-not-inc,67482,Ass-vc,11,Divorced,Other-service,Unmarried,White,Female,0,0,99,United-States,<=50
29,?,108775,H.S,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,Dominican-Republic,<=50
23,State-gov,279243,s-c,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50
20,Private,278391,s-c,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,Nicaragua,<=50
60,Private,349898,H.S,9,Widowed,Other-service,Not-in-family,White,Female,0,0,44,United-States,<=50
44,Private,219441,10th,6,Never-married,Sales,Unmarried,Other,Female,0,0,35,Dominican-Republic,<=50
18,Private,173255,H.S,9,Never-married,Transport-moving,Own-child,White,Male,1055,0,25,United-States,<=50
52,Federal-gov,29623,12th,8,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50
31,Private,217460,H.S,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50
30,Private,163604,Bsc,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,55,United-States,>50
33,Private,163110,H.S,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3781,0,40,United-States,<=50
20,Private,238685,s-c,10,Never-married,Other-service,Not-in-family,White,Female,0,0,32,United-States,<=50
27,?,251854,Bsc,13,Married-civ-spouse,?,Wife,Black,Female,0,0,35,?,>50
33,Private,213308,Ass-vc,11,Separated,Adm-clerical,Own-child,Black,Female,0,0,50,United-States,<=50
25,Private,193773,H.S,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50
63,Private,114011,H.S,9,Separated,Craft-repair,Not-in-family,White,Female,0,0,20,United-States,<=50
63,Self-emp-not-inc,52144,s-c,10,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50
43,Private,347934,H.S,9,Separated,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50
58,Private,293399,11th,7,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50
70,?,118630,Ass-vc,11,Widowed,?,Unmarried,White,Female,0,0,35,United-States,<=50
35,Private,127306,Ass-vc,11,Never-married,Adm-clerical,Own-child,White,Female,14344,0,40,United-States,>50
42,Private,366180,s-c,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50
20,Local-gov,188950,s-c,10,Never-married,Protective-serv,Own-child,White,Male,0,0,25,United-States,<=50
35,Private,189382,H.S,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50
62,Private,24515,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50
41,Private,283116,H.S,9,Divorced,Craft-repair,Unmarried,White,Female,1506,0,50,United-States,<=50
43,Self-emp-not-inc,182217,Bsc,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,<=50
19,Private,552354,12th,8,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50
46,Private,163021,H.S,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50
47,Private,61885,Bsc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,>50
36,Self-emp-not-inc,182898,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50
45,Private,183092,Ass-ac,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50
48,Private,30289,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50
29,Private,77572,Ass-ac,12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50
48,State-gov,118330,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50
36,Private,469056,H.S,9,Divorced,Sales,Unmarried,Black,Female,0,0,25,United-States,<=50
58,Private,145574,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
43,Private,302041,H.S,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50
59,Private,32552,Bsc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50
42,Private,185413,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50
33,Federal-gov,26543,Ass-vc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50
23,Federal-gov,163870,s-c,10,Never-married,Armed-Forces,Other-relative,White,Male,0,0,40,United-States,<=50
21,Private,240063,s-c,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50
48,Private,208748,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Dominican-Republic,<=50
32,Local-gov,84119,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
31,Private,84130,s-c,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50
66,Local-gov,261062,Msc,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50
23,Local-gov,336010,Bsc,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,32,United-States,<=50
52,Private,389270,s-c,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,>50
17,Private,138293,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,15,United-States,<=50
35,Private,240389,s-c,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States,>50
39,Private,190297,Dr,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States,>50
21,?,170070,s-c,10,Never-married,?,Not-in-family,White,Female,0,0,10,United-States,<=50
24,Private,149457,s-c,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50
45,Private,81534,H.S,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,84,Japan,>50
25,Private,378322,H.S,9,Never-married,Craft-repair,Not-in-family,White,Male,0,2001,50,United-States,<=50
29,Federal-gov,196912,Bsc,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50
56,Private,116143,Bsc,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,44,United-States,>50
34,Self-emp-not-inc,80933,H.S,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50
64,Local-gov,190660,H.S,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50
27,Private,120155,H.S,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,39,United-States,<=50
47,Private,167159,H.S,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,4650,0,40,United-States,<=50
36,Private,58343,Bsc,13,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,42,United-States,>50
44,Federal-gov,161240,H.S,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50
31,Private,126402,H.S,9,Never-married,Farming-fishing,Not-in-family,Black,Female,0,0,60,United-States,<=50
23,Private,148709,H.S,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,<=50
45,Local-gov,318280,s-c,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States,>50
31,Local-gov,80058,H.S,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,64,United-States,<=50
45,Private,274689,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50
42,Private,157367,H.S,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,35,?,<=50
33,Private,217460,Ass-ac,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50
33,Local-gov,33727,Msc,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,<=50
30,Self-emp-not-inc,166961,s-c,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50
25,Private,146117,s-c,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,42,United-States,<=50
33,Private,160216,Msc,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,32,?,<=50
70,Self-emp-not-inc,124449,Msc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2246,8,United-States,>50
22,Private,50163,9th,5,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50
30,Private,235271,Bsc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50
46,Private,121124,Ass-ac,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50
43,Self-emp-not-inc,144218,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50
37,Private,94334,07-Aug,4,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,25,United-States,<=50
59,Self-emp-inc,169982,s-c,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50
51,Self-emp-not-inc,35295,H.S,9,Never-married,Farming-fishing,Unmarried,White,Male,0,0,45,United-States,<=50
47,Private,133969,Bsc,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,2885,0,65,Japan,<=50
36,Private,35429,s-c,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50
73,Local-gov,205580,5th-6th,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,6,United-States,<=50
32,Local-gov,177794,Msc,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50
34,Private,167474,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50
51,Local-gov,35211,H.S,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50
20,Private,117244,H.S,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,45,United-States,<=50
57,Private,194850,s-c,10,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,Mexico,<=50
19,Private,144911,s-c,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50
45,Private,197240,12th,8,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,>50
55,Private,101338,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50
60,Private,148522,s-c,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50
19,Private,97261,H.S,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50
35,Private,166606,H.S,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50
20,Private,229414,H.S,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,<=50
34,Local-gov,209213,Bsc,13,Never-married,Prof-specialty,Other-relative,Black,Male,0,0,15,United-States,<=50
26,Private,291968,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,>50
73,Federal-gov,127858,s-c,10,Widowed,Tech-support,Not-in-family,White,Female,3273,0,40,United-States,<=50
27,Private,302406,Msc,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50
37,Self-emp-not-inc,29054,Ass-vc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,84,United-States,<=50
73,Self-emp-not-inc,336007,H.S,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50
46,Federal-gov,349230,Ass-vc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,1848,40,United-States,>50
36,Local-gov,101481,H.S,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50
54,Self-emp-not-inc,46704,H.S,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,>50
49,Private,233639,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50
68,Local-gov,31725,H.S,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50
34,Private,54850,Bsc,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1590,50,United-States,<=50
30,Private,293512,Ass-vc,11,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,<=50
28,Private,375655,Bsc,13,Never-married,Sales,Unmarried,White,Male,0,0,50,United-States,<=50
28,Private,105817,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50
25,Local-gov,203408,s-c,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50
26,Private,162302,s-c,10,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50
40,Private,163455,s-c,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,55,United-States,>50
32,Local-gov,100135,H.S,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50
60,?,41517,11th,7,Married-spouse-absent,?,Unmarried,Black,Female,0,0,20,United-States,<=50
18,Private,102182,12th,8,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,30,United-States,<=50
36,Private,414683,Bsc,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,<=50
26,Private,194352,Bsc,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50
24,Private,194096,H.S,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,45,United-States,<=50
90,Local-gov,153602,H.S,9,Married-civ-spouse,Other-service,Husband,White,Male,6767,0,40,United-States,<=50
20,Private,215495,s-c,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,<=50
27,Private,164607,Bsc,13,Separated,Tech-support,Own-child,White,Male,0,0,50,United-States,<=50
58,Local-gov,34878,Bsc,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50
37,Private,126569,Msc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,>50
65,?,315728,H.S,9,Widowed,?,Unmarried,White,Female,2329,0,75,United-States,<=50
28,Private,22422,H.S,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50
36,Local-gov,178222,Bsc,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50
45,Local-gov,56841,H.S,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50
23,Private,300275,H.S,9,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50
69,Local-gov,197288,H.S,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50
58,Self-emp-not-inc,157786,H.S,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50
22,Private,110684,H.S,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50
58,Self-emp-not-inc,140729,Bsc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50
53,Federal-gov,90127,s-c,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,>50
44,Self-emp-inc,37997,H.S,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50
31,Private,61308,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50
46,Private,171199,Bsc,13,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,40,Puerto-Rico,<=50
48,Private,128432,H.S,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50
46,Federal-gov,195023,s-c,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50
43,Private,122473,9th,5,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,625,40,United-States,<=50
43,Private,171888,s-c,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50
17,Self-emp-inc,183784,10th,6,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50
20,Private,219262,s-c,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50
22,Private,71379,s-c,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States,<=50
19,?,234519,s-c,10,Never-married,?,Own-child,White,Male,0,0,35,United-States,<=50
35,Private,96824,s-c,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50
29,Private,242597,Bsc,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50
18,?,127388,s-c,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50
25,Private,204536,H.S,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50
54,Private,143804,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50
